wikiData	wikiDataLabel	tagInfo	tagClassLabel	mainCategoryLabel
http://www.wikidata.org/entity/Q965847	termite mound	Tag:natural=termite_mound		
http://www.wikidata.org/entity/Q994972	FIXME	Key:fixme		
http://www.wikidata.org/entity/Q998303	Laser tag	Tag:sport=laser_tag	shooting sport	Category:Laser tag
http://www.wikidata.org/entity/Q998303	Laser tag	Tag:sport=laser_tag	game of skill	Category:Laser tag
http://www.wikidata.org/entity/Q1002812	metropolitan borough	Tag:designation=metropolitan_district		Category:Metropolitan boroughs
http://www.wikidata.org/entity/Q1030817	busbar	Tag:line=busbar		
http://www.wikidata.org/entity/Q1032372	hackerspace	Tag:leisure=hackerspace		Category:Hackerspaces
http://www.wikidata.org/entity/Q1043562	service set	Key:internet_access:ssid		
http://www.wikidata.org/entity/Q1044817	carport	Tag:building=carport	concept	
http://www.wikidata.org/entity/Q1045778	Esri	Tag:source=esri	business	
http://www.wikidata.org/entity/Q1045778	Esri	Tag:source=esri	enterprise	
http://www.wikidata.org/entity/Q1048835	political territorial entity	Key:political_division		
http://www.wikidata.org/entity/Q1049923	marquetry	Tag:carpenter=trim	handicraft	Category:Intarsia
http://www.wikidata.org/entity/Q1049923	marquetry	Tag:carpenter=trim	artistic technique	Category:Intarsia
http://www.wikidata.org/entity/Q1054650	cable transport	Key:aerialway		Category:Cable transport
http://www.wikidata.org/entity/Q1059407	shingle beach	Tag:natural=shingle		
http://www.wikidata.org/entity/Q1065656	health club	Tag:amenity=gym		Category:Health clubs
http://www.wikidata.org/entity/Q1065656	health club	Tag:leisure=fitness_centre		Category:Health clubs
http://www.wikidata.org/entity/Q1066997	weir	Tag:waterway=weir		Category:Weirs
http://www.wikidata.org/entity/Q1073185	China–Brazil Earth Resources Satellite program	Tag:source=CBERS	satellite program	Category:China–Brazil Earth Resources Satellite program
http://www.wikidata.org/entity/Q1092661	moorland	Tag:natural=moor	syntaxon	Category:Moorlands, bogs and swamps
http://www.wikidata.org/entity/Q1122414	computer club	Tag:club=computer		
http://www.wikidata.org/entity/Q1131316	deciduous plant	Tag:leaf_cycle=deciduous		Category:Deciduous forests
http://www.wikidata.org/entity/Q1134824	Stalinist architecture	Tag:building:architecture=stalinist_neoclassicism	architectural style	Category:Stalinist architecture
http://www.wikidata.org/entity/Q1143769	submersible bridge	Tag:bridge:movable=submersible		Category:Submerging bridges
http://www.wikidata.org/entity/Q1144084	utility pole	Tag:power=pole		
http://www.wikidata.org/entity/Q1154336	rock climbing	Tag:sport=rock_climbing	type of sport	Category:Rock climbing
http://www.wikidata.org/entity/Q1259617	voivodeship road	Tag:network=pl:regional		Category:Voivodeship roads in Poland
http://www.wikidata.org/entity/Q1259617	voivodeship road	Tag:network=pl:regional		Category:Voivodeship roads
http://www.wikidata.org/entity/Q1273786	switchgear	Tag:power=switchgear		
http://www.wikidata.org/entity/Q1299240	interior space	Key:indoor		
http://www.wikidata.org/entity/Q1301892	Q1301892	Key:payment:szep		
http://www.wikidata.org/entity/Q1310967	automobile repair shop	Tag:shop=car_repair		Category:Automobile repair shops
http://www.wikidata.org/entity/Q1318959	toy store	Tag:shop=toys		Category:Toy retailers
http://www.wikidata.org/entity/Q1349167	ground station	Tag:building=ground_station		Category:Ground stations
http://www.wikidata.org/entity/Q1361100	skyway	Tag:building=bridge		Category:Skyways
http://www.wikidata.org/entity/Q1374561	B-Train	Key:bdouble	trucks classification	
http://www.wikidata.org/entity/Q1392526	bicycle stand	Tag:bicycle_parking=stands		
http://www.wikidata.org/entity/Q1406930	Girocard	Key:payment:girocard	interbank network	
http://www.wikidata.org/entity/Q1413117	retention basin	Tag:basin=retention		
http://www.wikidata.org/entity/Q1415086	film society	Tag:club=cinema		Category:Film societies
http://www.wikidata.org/entity/Q1421436	Nuragic civilization	Tag:historic:civilization=nuragic	archaeological culture	Category:Nuragic civilization
http://www.wikidata.org/entity/Q1469645	cadastral office	Tag:government=cadaster		
http://www.wikidata.org/entity/Q1478783	ferry port	Tag:amenity=ferry_terminal		Category:Ferry terminals
http://www.wikidata.org/entity/Q1489454	harbourmaster	Tag:amenity=harbourmaster	profession	Category:Harbour masters
http://www.wikidata.org/entity/Q1489454	harbourmaster	Tag:amenity=harbourmaster	position	Category:Harbour masters
http://www.wikidata.org/entity/Q1493335	1676 mm track gauge	Tag:gauge=1676	track gauge	Category:5 ft 6 in gauge railways
http://www.wikidata.org/entity/Q1500350	township of the People's Republic of China	Tag:china_class=xiang		Category:Townships of China
http://www.wikidata.org/entity/Q1579009	smoke sauna	Tag:sauna=smoke		
http://www.wikidata.org/entity/Q1587360	letter box	Tag:amenity=letter_box		
http://www.wikidata.org/entity/Q1595728	Heimatstil	Tag:building:architecture=heimatstil	architectural style	Category:Heimatstil
http://www.wikidata.org/entity/Q1736372	Catholic Mariavite Church	Tag:denomination=catholic_mariavite	Christian denomination	
http://www.wikidata.org/entity/Q1747689	Ancient Rome	Tag:historic:civilization=ancient_roman	historical country	Category:Ancient Rome
http://www.wikidata.org/entity/Q1756711	video rental shop	Tag:shop=video	industry	
http://www.wikidata.org/entity/Q1761072	state park	Tag:park:type=state_park	designation for an administrative territorial entity	Category:State parks
http://www.wikidata.org/entity/Q1777360	Polish Catholic Church	Tag:denomination=polish_catholic	Christian Church	Category:Polish Catholic Church
http://www.wikidata.org/entity/Q1777951	boathouse	Tag:building=boathouse		Category:Boathouses
http://www.wikidata.org/entity/Q1778846	military training area	Tag:military=range	military reservation	Category:Military training areas
http://www.wikidata.org/entity/Q1778846	military training area	Tag:military=training_area	military reservation	Category:Military training areas
http://www.wikidata.org/entity/Q1785071	fort	Tag:historic=fort		Category:Forts
http://www.wikidata.org/entity/Q1791429	sunroom	Tag:building:part=conservatory		
http://www.wikidata.org/entity/Q1791429	sunroom	Tag:building=conservatory		
http://www.wikidata.org/entity/Q1891817	industrial spur	Tag:service=spur		Category:Railway sidings
http://www.wikidata.org/entity/Q1896682	chess club	Tag:club=chess	chess term	Category:Chess clubs
http://www.wikidata.org/entity/Q1913301	produce	Key:produce	group or class of agricultural products	
http://www.wikidata.org/entity/Q1924376	monitoring station	Tag:man_made=monitoring_station		
http://www.wikidata.org/entity/Q1931528	Nominal Pipe Size	Key:diameter	diameter	
http://www.wikidata.org/entity/Q1993885	nesting aids	Tag:man_made=nesting_site		
http://www.wikidata.org/entity/Q2017004	pro shop	Tag:shop=golf		
http://www.wikidata.org/entity/Q2072285	atelier	Tag:craft=atelier		
http://www.wikidata.org/entity/Q2141822	hump	Tag:railway=hump_yard	railway facility	
http://www.wikidata.org/entity/Q2143825	hiking trail	Tag:route=hiking		Category:Hiking trails
http://www.wikidata.org/entity/Q2144962	repair	Key:repair		Category:Repairing
http://www.wikidata.org/entity/Q2152783	rigger	Tag:craft=rigger	filmmaking occupation	
http://www.wikidata.org/entity/Q2152783	rigger	Tag:craft=rigger	theatrical occupation	
http://www.wikidata.org/entity/Q2160381	service voucher	Key:payment:service_voucher		
http://www.wikidata.org/entity/Q2181709	spring rider	Tag:playground=springy		
http://www.wikidata.org/entity/Q2190251	arts centre	Tag:amenity=arts_centre		Category:Arts centres
http://www.wikidata.org/entity/Q2221906	geographic location	Key:location	property	Category:Places
http://www.wikidata.org/entity/Q2311958	canton	Tag:political_division=canton	designation for an administrative territorial entity	Category:Cantons
http://www.wikidata.org/entity/Q2320005	Ptolemaic Kingdom	Tag:historic:civilization=greek_egyptian	state	Category:Ptolemaic Kingdom
http://www.wikidata.org/entity/Q2320005	Ptolemaic Kingdom	Tag:historic:period=ptolemaic_egypt	state	Category:Ptolemaic Kingdom
http://www.wikidata.org/entity/Q2320005	Ptolemaic Kingdom	Tag:historic:civilization=greek_egyptian	kingdom	Category:Ptolemaic Kingdom
http://www.wikidata.org/entity/Q2320005	Ptolemaic Kingdom	Tag:historic:period=ptolemaic_egypt	kingdom	Category:Ptolemaic Kingdom
http://www.wikidata.org/entity/Q115944233	national routes of Ghana	Tag:network=GH:national	highway system	
http://www.wikidata.org/entity/Q115973662	expressways in Austria	Tag:network=AT:S-road	highway system	Category:Expressways in Austria
http://www.wikidata.org/entity/Q115977466	highways in Belarus	Tag:network=by:national	road network	Category:Highways in Belarus
http://www.wikidata.org/entity/Q115978800	motorways in Romania	Tag:network=RO:A	highway system	Category:Motorways in Romania
http://www.wikidata.org/entity/Q115978800	motorways in Romania	Tag:network=RO:A	freeway network	Category:Motorways in Romania
http://www.wikidata.org/entity/P809	WDPA ID	Key:ref:WDPA	Wikidata property for authority control for protected areas	
http://www.wikidata.org/entity/P1708	LfDS object ID	Key:ref:lfd	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P3425	Natura 2000 site ID	Key:ref:natura2000	Wikidata property for authority control for protected areas	
http://www.wikidata.org/entity/P3963	Clochers de France ID	Key:ref:clochers.org	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P3963	Clochers de France ID	Key:ref:clochers.org	Wikidata property for authority control for places of worship	
http://www.wikidata.org/entity/P3963	Clochers de France ID	Key:ref:clochers.org	Wikidata property related to Christianity	
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	branch of science	Category:Pedagogy
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	academic major	Category:Pedagogy
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	academic discipline	Category:Pedagogy
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	branch of science	Q9705944
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	academic major	Q9705944
http://www.wikidata.org/entity/Q7922	pedagogy	Key:pedagogy	academic discipline	Q9705944
http://www.wikidata.org/entity/Q12513	helical stairs	Tag:highway=spiral_staircase		
http://www.wikidata.org/entity/Q14284	solicitor	Tag:lawyer=solicitor	legal profession	Category:Solicitors
http://www.wikidata.org/entity/Q29075	Augustinians	Tag:community=OSA	mendicant order	Category:Order of St. Augustine
http://www.wikidata.org/entity/Q36380	Society of Jesus	Tag:community=SJ	Catholic order	Category:Society of Jesus
http://www.wikidata.org/entity/Q53121	cycling	Key:cycling		Category:Cycling
http://www.wikidata.org/entity/Q124862	Order of Friars Minor Capuchin	Tag:community=OFMCap	mendicant order	Category:Order of Friars Minor Capuchin
http://www.wikidata.org/entity/Q125054	Aldi	Tag:brand=Aldi	brand name	Category:Aldi
http://www.wikidata.org/entity/Q125054	Aldi	Tag:brand=Aldi	supermarket chain	Category:Aldi
http://www.wikidata.org/entity/Q131132	Benedictines	Tag:community=OSB	monastic order	Category:Order of Saint Benedict
http://www.wikidata.org/entity/Q131479	Dominican Order	Tag:community=OP	mendicant order	Category:Dominican Order
http://www.wikidata.org/entity/Q131479	Dominican Order	Tag:community=OP	first order	Category:Dominican Order
http://www.wikidata.org/entity/Q162034	hip roof	Tag:roof:shape=hipped	roof shape	
http://www.wikidata.org/entity/Q164240	megalith	Tag:archaeological_site=megalith		Category:Megalithic monuments
http://www.wikidata.org/entity/Q166861	Cistercians	Tag:community=SOC	monastic order	Category:Cistercian Order
http://www.wikidata.org/entity/Q166861	Cistercians	Tag:community=SOC	first order	Category:Cistercian Order
http://www.wikidata.org/entity/Q190218	Montessori education	Tag:pedagogy=montessori	teaching method	Category:Montessori education
http://www.wikidata.org/entity/Q190218	Montessori education	Tag:pedagogy=montessori	study skill	Category:Montessori education
http://www.wikidata.org/entity/Q216690	Waldorf education	Tag:pedagogy=waldorf	teaching method	Category:Waldorf education
http://www.wikidata.org/entity/Q220979	Carthusian Order	Tag:community=OCart	religious order	Category:Carthusian Order
http://www.wikidata.org/entity/Q220979	Carthusian Order	Tag:community=OCart	contemplative order	Category:Carthusian Order
http://www.wikidata.org/entity/Q266488	town sign	Tag:traffic_sign=city_limit		
http://www.wikidata.org/entity/Q276223	Order of Cistercians of the Strict Observance	Tag:community=OCSO	religious order	Category:Trappist Order
http://www.wikidata.org/entity/Q276223	Order of Cistercians of the Strict Observance	Tag:community=OCSO	first order	Category:Trappist Order
http://www.wikidata.org/entity/Q339332	Premonstratensians	Tag:community=OPraem	order of canons regular	Category:Premonstratensians
http://www.wikidata.org/entity/Q354170	women's parking space	Tag:parking_space=women		
http://www.wikidata.org/entity/Q367885	village hall	Tag:community_centre=village_hall		
http://www.wikidata.org/entity/Q438746	alternative education	Tag:pedagogy=hybrid		Category:Alternative education
http://www.wikidata.org/entity/Q570554	abyssal plain	Tag:seamark:sea_area:category=abyssal_plain		Category:Abyssal plains
http://www.wikidata.org/entity/Q692799	Conventual Franciscans	Tag:community=OFMConv	mendicant order	Category:Order of Friars Minor Conventual
http://www.wikidata.org/entity/Q721207	marina	Tag:leisure=marina		Category:Marinas
http://www.wikidata.org/entity/Q733658	Poor Clares	Tag:community=OSC	mendicant order	Category:Poor Clares
http://www.wikidata.org/entity/Q733658	Poor Clares	Tag:community=OSC	contemplative order	Category:Poor Clares
http://www.wikidata.org/entity/Q808967	barrister	Tag:lawyer=barrister	occupation	Category:Barristers and advocates
http://www.wikidata.org/entity/Q808967	barrister	Tag:lawyer=barrister	legal profession	Category:Barristers and advocates
http://www.wikidata.org/entity/Q913972	Order of Friars Minor	Tag:community=OFM	mendicant order	Category:Order of Friars Minor
http://www.wikidata.org/entity/Q913972	Order of Friars Minor	Tag:community=OFM	First Order of Saint Francis	Category:Order of Friars Minor
http://www.wikidata.org/entity/Q916475	Historical Monument	Tag:heritage:operator=mhs	historic preservation	Category:Monuments historiques of France
http://www.wikidata.org/entity/Q1034848	Chicago–Kansas City Expressway	Tag:network=US:CKC	road	
http://www.wikidata.org/entity/Q1062192	Sebilj	Tag:fountain=sebilj	urban design	
http://www.wikidata.org/entity/Q1062192	Sebilj	Tag:fountain=sebilj	fountain	
http://www.wikidata.org/entity/Q1062192	Sebilj	Tag:fountain=sebilj	fountain	
http://www.wikidata.org/entity/Q1117380	men's parking space	Tag:parking_space=men	architectural structure	
http://www.wikidata.org/entity/Q1117380	men's parking space	Tag:parking_space=men	parking space	
http://www.wikidata.org/entity/Q1135659	Order of the Brothers Discalced of the Blessed Virgin Mary of Mount Carmel	Tag:community=OCD	mendicant order	Category:Discalced Carmelite Order
http://www.wikidata.org/entity/Q1135659	Order of the Brothers Discalced of the Blessed Virgin Mary of Mount Carmel	Tag:community=OCD	first order	Category:Discalced Carmelite Order
http://www.wikidata.org/entity/Q1149405	rock shelter	Tag:archaeological_site=rock_shelter	archaeology	Category:Rock shelters
http://www.wikidata.org/entity/Q1149405	rock shelter	Tag:archaeological_site=rock_shelter	cave	Category:Rock shelters
http://www.wikidata.org/entity/Q1149405	rock shelter	Tag:archaeological_site=rock_shelter	archaeological site	Category:Rock shelters
http://www.wikidata.org/entity/Q1149405	rock shelter	Tag:archaeological_site=rock_shelter	buried cultural property	Category:Rock shelters
http://www.wikidata.org/entity/Q1233766	International Standard Classification of Occupations	Key:isco	job classification system	
http://www.wikidata.org/entity/Q1300787	main roads of Switzerland	Tag:network=ch:national	road type	Category:Primary Roads in Switzerland
http://www.wikidata.org/entity/Q1300787	main roads of Switzerland	Tag:network=ch:national	highway system	Category:Primary Roads in Switzerland
http://www.wikidata.org/entity/Q1302299	youth center	Tag:community_centre=youth_centre		Category:Youth clubs
http://www.wikidata.org/entity/Q1367736	Order of the Minims	Tag:community=OM	mendicant order	Category:Minim (religious order)
http://www.wikidata.org/entity/Q1497384	building part	Key:building:part		Q14552551
http://www.wikidata.org/entity/Q1508666	outdoor education	Tag:pedagogy=outdoor		Category:Outdoor education
http://www.wikidata.org/entity/Q1637901	hunger stone	Tag:stone_type=hunger_stone		
http://www.wikidata.org/entity/Q1640361	climbing area	Tag:climbing=area		Category:Climbing areas
http://www.wikidata.org/entity/Q1640361	climbing area	Tag:climbing=crag		Category:Climbing areas
http://www.wikidata.org/entity/Q2087643	Antoinism	Tag:religion=antoinist	religious movement	Category:Antoinism
http://www.wikidata.org/entity/Q2118241	pump track	Tag:cycling=pump_track		Category:Pump tracks
http://www.wikidata.org/entity/Q2137580	Reggio Emilia approach	Tag:pedagogy=reggio_emilia	educational concept	
http://www.wikidata.org/entity/Q2328332	Stadtwerke Lübeck mobil	Tag:operator=Stadtwerke_Lübeck_mobil	transport company	
http://www.wikidata.org/entity/Q2442173	barrel roof	Tag:roof:shape=round	roof shape	
http://www.wikidata.org/entity/Q2488077	Lake Ontario State Parkway	Tag:network=US:NY:Parkway:LOSP	road	
http://www.wikidata.org/entity/Q2488353	New York State Parkway System	Tag:network=US:NY:Parkway:LI	road	Category:Parkways in New York (state)
http://www.wikidata.org/entity/Q51879601	historicist architecture	Tag:building:architecture=historicism	architectural style	Category:Historicist architecture
http://www.wikidata.org/entity/Q52330131	1-foot 11½-inch track gauge	Tag:gauge=597	track gauge	Category:1 ft 11½ in gauge railways
http://www.wikidata.org/entity/Q55121639	district heating station	Tag:industrial=heating_station		Category:District heating plants
http://www.wikidata.org/entity/Q56338375	Q56338375	Tag:source=www.geoportal.gov.pl	geoportal	
http://www.wikidata.org/entity/Q56348149	PayPay	Key:payment:paypay	business	
http://www.wikidata.org/entity/Q56348149	PayPay	Key:payment:paypay	enterprise	
http://www.wikidata.org/entity/Q57830222	Strategic Highway Network	Tag:NHS=STRAHNET	road network	
http://www.wikidata.org/entity/Q60077401	furniture factory	Tag:industrial=furniture		
http://www.wikidata.org/entity/Q60982147	ETCS Stop Marker	Tag:railway:signal:train_protection=DE-ESO:ne14		
http://www.wikidata.org/entity/Q74051479	commercial flag	Tag:flag:type=advertising		
http://www.wikidata.org/entity/Q76211894	supermarket building	Tag:building=supermarket		
http://www.wikidata.org/entity/Q83955714	layer	Key:layer	cartography	
http://www.wikidata.org/entity/Q83955714	layer	Key:layer	geographic information system	
http://www.wikidata.org/entity/Q84429248	access aisle	Tag:footway=access_aisle		
http://www.wikidata.org/entity/Q97364777	Indiana state roads	Tag:network=US:IN	highway system	
http://www.wikidata.org/entity/Q97365263	AA Highway	Tag:network=US:KY:AA	road	
http://www.wikidata.org/entity/Q97365263	AA Highway	Tag:network=US:KY:AA	super two	
http://www.wikidata.org/entity/Q97400332	California state routes	Tag:network=US:CA	highway system	
http://www.wikidata.org/entity/Q97453674	Principal Arterial State System	Tag:network=US:TX:PA	highway system	
http://www.wikidata.org/entity/Q97933005	face mask mandatory	Tag:safety:mask:covid19=yes	activity policy	
http://www.wikidata.org/entity/Q97940143	Arkansas state highways	Tag:network=US:AR	highway system	Category:State highways in Arkansas
http://www.wikidata.org/entity/Q97940193	Arizona State Highway System	Tag:network=US:AZ	highway system	Category:State highways in Arizona
http://www.wikidata.org/entity/P1077	KOATUU ID	Key:koatuu	Wikidata property for authority control for administrative subdivisions	
http://www.wikidata.org/entity/P1848	protected areas INPN Code	Key:ref:FR:INPN	Wikidata property for authority control for protected areas	
http://www.wikidata.org/entity/P2002	Twitter username	Key:twitter	Wikidata property for Wikivoyage listings	
http://www.wikidata.org/entity/P2002	Twitter username	Key:twitter	Wikidata property for an identifier that does not imply notability	
http://www.wikidata.org/entity/P2002	Twitter username	Key:twitter	human-readable ID	
http://www.wikidata.org/entity/P2002	Twitter username	Key:twitter	Wikidata property to identify online accounts	
http://www.wikidata.org/entity/P2003	Instagram username	Key:contact:instagram	Wikidata property to identify online accounts	
http://www.wikidata.org/entity/P2951	Cultural heritage database in Austria ObjektID	Key:ref:at:bda	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P2951	Cultural heritage database in Austria ObjektID	Key:ref:AT:bda	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P3789	Telegram username	Key:contact:telegram	Wikidata property for Wikivoyage listings	
http://www.wikidata.org/entity/P3789	Telegram username	Key:contact:telegram	Wikidata property to identify online accounts	
http://www.wikidata.org/entity/P4755	UK railway station code	Key:ref:crs	Wikidata property to identify railway stations	
http://www.wikidata.org/entity/P4755	UK railway station code	Key:ref:crs	Wikidata property for an identifier that suggests notability	
http://www.wikidata.org/entity/P6082	NYC Building Identification Number (BIN)	Key:nycdoitt:bin	Wikidata property to identify architectural structures	
http://www.wikidata.org/entity/P6082	NYC Building Identification Number (BIN)	Key:nycdoitt:bin	Wikidata property related to New York City	
http://www.wikidata.org/entity/P9737	WMO code	Key:ref:wmo	Wikidata property for authority control for places	
http://www.wikidata.org/entity/P9737	WMO code	Key:ref:wmo	Wikidata property related to the United Nations	
http://www.wikidata.org/entity/P9737	WMO code	Key:ref:wmo	Wikidata property for an identifier that suggests notability	
http://www.wikidata.org/entity/Q8473	military	Key:military	armed organization	Category:Military
http://www.wikidata.org/entity/Q336764	junction	Tag:railway=junction		Category:Rail junctions
http://www.wikidata.org/entity/Q339836	dim sum	Tag:cuisine=dim_sum	type of food or dish	Category:Dim sum
http://www.wikidata.org/entity/Q350169	Gauntlet track	Tag:railway:interlaced=yes		
http://www.wikidata.org/entity/Q391499	Church of God in Christ	Tag:denomination=church_of_god_in_christ	Christian denomination	Category:Church of God in Christ
http://www.wikidata.org/entity/Q408192	United States Numbered Highway System	Tag:network=US:US	highway system	Category:United States Numbered Highway System
http://www.wikidata.org/entity/Q420962	heritage railway	Tag:railway=preserved		Category:Heritage railways
http://www.wikidata.org/entity/Q459886	petting zoo	Tag:zoo=petting_zoo		Category:Petting zoos
http://www.wikidata.org/entity/Q483889	Tibetan Buddhism	Tag:denomination=tibetan	religious denomination	Category:Tibetan Buddhism
http://www.wikidata.org/entity/Q483889	Tibetan Buddhism	Tag:denomination=tibetan	religion or world view	Category:Tibetan Buddhism
http://www.wikidata.org/entity/Q483889	Tibetan Buddhism	Tag:denomination=tibetan	Tibetan religion	Category:Tibetan Buddhism
http://www.wikidata.org/entity/Q483978	Pentecostalism	Tag:denomination=pentecostal	Christian denomination	Category:Pentecostalism
http://www.wikidata.org/entity/Q483978	Pentecostalism	Tag:denomination=pentecostal	Christian denomination	Category:Pentecostals
http://www.wikidata.org/entity/Q497426	Rolling highway	Tag:railway=rolling_highway		
http://www.wikidata.org/entity/Q504033	oral and maxillofacial surgery	Tag:healthcare:speciality=dental_oral_maxillo_facial_surgery	medical specialty	Category:Oral and maxillofacial surgery
http://www.wikidata.org/entity/Q534159	helipad	Tag:aeroway=helipad	launch and/or landing site	
http://www.wikidata.org/entity/Q556186	mine shaft	Tag:man_made=mineshaft		
http://www.wikidata.org/entity/Q573607	revenue service	Tag:government=tax		Category:Revenue services
http://www.wikidata.org/entity/Q614316	private museum	Tag:museum_type=private	type of museum	
http://www.wikidata.org/entity/Q622416	motorboat	Key:motorboat	boat type	Category:Motorboats
http://www.wikidata.org/entity/Q625903	contactless payment	Key:payment:contactless		Category:Contactless payment
http://www.wikidata.org/entity/Q634299	fire hydrant	Tag:emergency=fire_hydrant		Category:Fire hydrants
http://www.wikidata.org/entity/Q648145	Water crane	Tag:railway=water_crane		
http://www.wikidata.org/entity/Q654772	hostel	Tag:tourism=hostel		Category:Hostels
http://www.wikidata.org/entity/Q656208	photographic laboratory	Tag:craft=photographic_laboratory		
http://www.wikidata.org/entity/Q658096	Chiropractic	Tag:healthcare:speciality=chiropractic14	alternative medical treatment	Category:Chiropractic
http://www.wikidata.org/entity/Q658096	Chiropractic	Tag:massage=chiropractic	alternative medical treatment	Category:Chiropractic
http://www.wikidata.org/entity/Q677704	Mission Covenant Church of Sweden	Tag:denomination=mission_covenant_church_of_sweden	Christian denomination	
http://www.wikidata.org/entity/Q693369	kiosk	Tag:building=kiosk		Category:Kiosks
http://www.wikidata.org/entity/Q693369	kiosk	Tag:shop=kiosk		Category:Kiosks
http://www.wikidata.org/entity/Q697295	shrine	Tag:building=shrine		Category:Shrines
http://www.wikidata.org/entity/Q718966	doctor's office	Tag:healthcare=doctor		
http://www.wikidata.org/entity/Q744069	extrapolation	Tag:source=extrapolation		
http://www.wikidata.org/entity/Q744099	hillfort	Tag:fortification_type=hill_fort		Category:Hill forts
http://www.wikidata.org/entity/Q745900	Pelton wheel	Tag:generator:type=pelton_turbine		Category:Pelton wheels
http://www.wikidata.org/entity/Q748825	third rail	Tag:electrified=rail	interface standard	
http://www.wikidata.org/entity/Q748825	third rail	Tag:electrified=rail	type of electricity transmission	
http://www.wikidata.org/entity/Q756020	Polish cuisine	Tag:cuisine=polish	national cuisine	Category:Polish cuisine
http://www.wikidata.org/entity/Q757138	hazardous substances	Key:hazmat		Category:Hazardous materials
http://www.wikidata.org/entity/Q757138	hazardous substances	Key:hazmat		Category:Dangerous goods
http://www.wikidata.org/entity/Q779272	ice skating	Key:ice_skates	type of sport	Category:Ice skating
http://www.wikidata.org/entity/Q779272	ice skating	Tag:sport=ice_skating	type of sport	Category:Ice skating
http://www.wikidata.org/entity/Q783010	Australian cuisine	Tag:cuisine=australian	national cuisine	Category:Australian cuisine
http://www.wikidata.org/entity/Q786922	drive-in theater	Tag:drive_in=yes		Category:Drive-in theaters
http://www.wikidata.org/entity/Q800125	functional classification	Key:HFCS	second-order class	
http://www.wikidata.org/entity/Q813817	request stop	Key:on_demand		
http://www.wikidata.org/entity/Q836661	pachinko	Tag:gambling=pachinko	gambling	Category:Pachinko
http://www.wikidata.org/entity/Q836661	pachinko	Tag:gambling=pachinko	arcade video game machine	Category:Pachinko
http://www.wikidata.org/entity/Q847017	sports club	Tag:club=sport		Category:Sports clubs
http://www.wikidata.org/entity/Q847950	dormitory	Tag:building=dormitory		
http://www.wikidata.org/entity/Q849345	Shaktism	Tag:denomination=shaktism		Category:Shaktism
http://www.wikidata.org/entity/Q850107	bungalow	Tag:building=bungalow	architectural style	Category:Bungalow architecture
http://www.wikidata.org/entity/Q851210	voltage regulator	Tag:compensator=voltage_regulator		Category:Voltage regulators
http://www.wikidata.org/entity/Q856584	library building	Tag:building=library		Category:Library buildings
http://www.wikidata.org/entity/Q860861	sculpture	Tag:artwork_type=sculpture		Category:Sculptures
http://www.wikidata.org/entity/Q861951	police station	Tag:amenity=police	police	Category:Police stations
http://www.wikidata.org/entity/Q862571	petroleum industry	Tag:industrial=oil	industry	Category:Petroleum industry
http://www.wikidata.org/entity/Q866224	pickleball	Tag:sport=pickleball	type of sport	Category:Pickleball
http://www.wikidata.org/entity/Q873442	asset management	Tag:amenity=financial_advice		Q32772467
http://www.wikidata.org/entity/Q1406161	artistic theme	Key:artwork_subject	Wikidata metaclass	Category:Arts by theme
http://www.wikidata.org/entity/Q1410110	branch	Key:branch	PM20 subject category	
http://www.wikidata.org/entity/Q11928176	handball sports	Tag:sport=pelota	type of sport	Category:Handball sports
http://www.wikidata.org/entity/Q13530412	Viereckschanze	Tag:fortification_type=hill_fort		Category:Viereckschanzen
http://www.wikidata.org/entity/Q14545608	IUCN category Ia: Strict Nature Reserve	Tag:protect_class=1a	IUCN management category	Category:IUCN Category Ia
http://www.wikidata.org/entity/Q15902376	expressway in Fujian	Tag:network=CN:FJ:expressway	road network	Category:Expressways in Fujian
http://www.wikidata.org/entity/Q15911738	hydroelectric power station	Tag:plant:source=hydro		Category:Hydroelectric power stations
http://www.wikidata.org/entity/Q16237489	coniferous forest	Tag:leaf_type=needleleaved	vegetational formation	
http://www.wikidata.org/entity/Q17068357	Mapbox	Tag:source=Mapbox	startup company	
http://www.wikidata.org/entity/Q17068357	Mapbox	Tag:source=Mapbox	software company	
http://www.wikidata.org/entity/Q17128341	local highways in South Korea	Tag:network=KR:local	highway system	Category:Local highways of South Korea
http://www.wikidata.org/entity/Q17148672	social club	Tag:club=social		
http://www.wikidata.org/entity/Q17489160	bust	Tag:memorial=bust	genre of sculpture	Category:Busts (sculpture)
http://www.wikidata.org/entity/Q18010990	Apple Pay	Key:payment:apple_pay	software	
http://www.wikidata.org/entity/Q18010990	Apple Pay	Key:payment:apple_pay	payment system	
http://www.wikidata.org/entity/Q18681579	category 1 railway station	Tag:railway:station_category=1	DB Station&Service station category	Q32040507
